Bd_DisCh_EVBat,Bd_E_HW,Bd_Fl_HP,Bd_FracCh_Bat,Bd_FracCh_EVBat,Bd_Frac_Vent_sp_out,Bd_Pw_Bat_sp_out,Bd_T_HP_return,Bd_T_HP_sp_out,Bd_T_HP_supply,Ext_Irr,Ext_P,Ext_RH,Ext_T,Fa_ECh_Bat,Fa_ECh_EVBat,Fa_EDCh_Bat,Fa_EDCh_EVBat,Fa_E_All,Fa_E_Appl,Fa_E_HVAC,Fa_E_Light,Fa_E_self,Fa_Pw_All,Fa_Pw_Prod,Fa_Stat_EV,HVAC_Pw_HP,HVAC_onoff_HP,P1_FlFrac_HW,P1_T_Tank,P1_T_Tank_sp_out,P1_T_Thermostat_sp_out,P2_FlFrac_HW,P2_T_Tank,P2_T_Tank_sp_out,P2_T_Thermostat_sp_out,P3_FlFrac_HW,P3_T_Tank,P3_T_Tank_sp_out,P3_T_Thermostat_sp_out,P4_FlFrac_HW,P4_T_Tank,P4_T_Tank_sp_out,P4_T_Thermostat_sp_out,Z01_E_Appl,Z01_RH,Z01_T,Z02_E_Appl,Z02_RH,Z02_T,Z03_E_Appl,Z03_RH,Z03_T,Z04_E_Appl,Z04_RH,Z04_T,Z05_E_Appl,Z05_RH,Z05_T,Z06_E_Appl,Z06_RH,Z06_T,Z07_E_Appl,Z07_RH,Z07_T,Z08_E_Appl,Z08_RH,Z08_T
0,-191.6819905,0,0.925184462,0,0.5,0.951056516,45.16555535,45,45.16555535,0,102410,87.2,1.02,46.74510316,0,0,0,187.5233967,0,187.5233967,0,236.6958917,1147.46716,-984.1074349,0,0,1,0,50.57654789,50,18.06107374,0,50.51655519,50,16.24471742,0,50.35582029,50,16.24471742,0,50.35582029,50,18.06107374,0,30.48550894,17.37087291,0,32.87882206,16.5566007,0,30.24629086,17.43399755,0,33.9020838,16.66272338,0,28.62020065,18.31412927,0,31.39340662,17.7218064,0,30.13499697,17.51380359,0,31.84625877,17.43252763
0,-147.7990102,0,0.928925239,0,0.5,0.951056516,45.12019243,45,45.12019243,0,102405,86.6,1.01,44.43603618,0,0,0,57.373358,0,57.373358,0,104.1184612,1147.46716,-935.4954985,0,0,1,0,50.70043036,50,18.06107374,0,50.64646722,50,16.24471742,0,50.48609466,50,16.24471742,0,50.48609466,50,18.06107374,0,30.13314999,17.47403694,0,32.50245208,16.65312453,0,30.27050659,17.33543032,0,33.93981819,16.53571943,0,28.69897076,18.18337711,0,31.50717899,17.56157558,0,29.87031363,17.57532144,0,31.4870787,17.52525077
0,-95.74376114,0,0.932478977,0,0.5,0.951056516,45.20030349,45,45.20030349,0,102400,86,1,42.23967459,0,0,0,57.373358,0,57.373358,0,101.8093942,1147.46716,-889.2563071,0,0,1,0,50.7817935,50,18.06107374,0,50.73190365,50,16.24471742,0,50.57180983,50,16.24471742,0,50.57180983,50,18.06107374,0,29.7866114,17.57284982,0,32.1349819,16.74505323,0,30.28186957,17.24018392,0,33.96199633,16.41291465,0,28.76545723,18.05622159,0,31.60475934,17.40561465,0,29.56004829,17.65985352,0,31.13007179,17.61725123
0,-64.35245279,0,0.935855028,0,0.5,0.951056516,45.3109832,45,45.3109832,0,102400,85.95,0.95,40.15065098,0,0,0,57.373358,0,57.373358,0,99.61303259,1147.46716,-845.2768628,0,0,1,0,50.84106608,50,18.06107374,0,50.79382204,50,16.24471742,0,50.63394149,50,16.24471742,0,50.63394149,50,18.06107374,0,29.45166721,17.66789988,0,31.78343236,16.832901,0,30.28863021,17.1479509,0,33.97920981,16.2939016,0,28.82715546,17.9325101,0,31.69648958,17.25338676,0,29.25354307,17.74413547,0,30.79735195,17.70123672
0,-51.01759851,1.8847944,0.939062277,0,0.5,0.866025404,43.87251104,45,48.72670136,0,102400,85.9,0.9,38.108377,0,0,0,57.373358,0,57.373358,0,97.52400898,12275.35222,-802.281621,0,10730.4179,1,0,50.8448864,50,21,0,50.79931694,50,21,0,50.6396033,50,21,0,50.6396033,50,21,0,29.12986474,17.75905986,0,31.44996995,16.9163226,0,30.08604849,17.17321559,0,33.70084799,16.3240654,0,28.69402526,17.92454733,0,31.51884135,17.24693595,0,28.96307423,17.82212864,0,30.48902638,17.7777054
0,33.76353737,1.8847944,0.942109163,0,0.5,0.866025404,43.44636673,45,48.34982118,0,102400,85.85,0.85,36.22168616,0,0,0,613.7676108,0,613.7676108,0,651.8759878,12204.61939,-762.5618139,0,10659.68507,1,0,50.87982889,50,21,0,50.83530129,50,21,0,50.67572361,50,21,0,50.67572361,50,21,0,28.81258296,17.8512723,0,31.12291849,17.00121898,0,29.75056904,17.27485873,0,33.23830748,16.45110379,0,28.43424511,17.99286654,0,31.16822034,17.33643984,0,28.67901167,17.89942119,0,30.18963925,17.85458062
0,-89.56302499,1.8847944,0.945003705,0,0.5,0.866025404,43.61782345,45,48.49449354,0,102400,85.8,0.8,34.42750407,0,0,0,610.2309696,0,610.2309696,0,646.4526558,12232.20903,-724.7895594,0,10687.27471,1,0,50.97010202,50,21,0,50.92621613,50,21,0,50.76675448,50,21,0,50.76675448,50,21,0,28.50295526,17.94262819,0,30.806358,17.08514291,0,29.37878487,17.40022695,0,32.73199717,16.60834626,0,28.1361974,18.08630987,0,30.76977231,17.4574271,0,28.40199265,17.97555809,0,29.90076701,17.9305395
0,-79.72537451,1.8847944,0.94775352,0,0.5,0.866025404,43.70593552,45,48.55777151,0,102400,85.75,0.75,32.72138327,0,0,0,611.6104515,0,611.6104515,0,646.0379556,12245.0052,-688.8712268,0,10700.07088,1,0,51.04767414,50,21,0,51.00419186,50,21,0,50.84479991,50,21,0,50.84479991,50,21,0,28.2034847,18.03141236,0,30.50356007,17.16591016,0,29.01656233,17.52370599,0,32.24813406,16.76344611,0,27.84240833,18.17987198,0,30.38342579,17.57849362,0,28.13335199,18.04954366,0,29.62481841,18.00374403
0,-68.0994539,1.8847944,0.950365844,0,0.5,0.866025404,43.79389001,45,48.62650446,0,102400,85.7,0.7,31.09908135,0,0,0,612.25026,0,612.25026,0,644.9716432,12258.47368,-654.717502,0,10713.53936,1,0,51.11335689,50,21,0,51.07008626,50,21,0,50.91091039,50,21,0,50.91091039,50,21,0,27.91492713,18.11688952,0,30.21545526,17.24255471,0,28.67487921,17.63876107,0,31.80149303,16.90825074,0,27.56344798,18.26707201,0,30.02379501,17.69137253,0,27.87376463,18.12074856,0,29.36259429,18.07324456
0,-54.87727848,1.8847944,0.952847551,0,0.5,0.866025404,43.86912376,45,48.68673282,0,102400,85.65,0.65,29.55655232,0,0,0,612.9236839,0,612.9236839,0,644.0227652,12270.17351,-622.2432068,0,10725.23919,1,0,51.16669252,50,21,0,51.1235,50,21,0,50.96474222,50,21,0,50.96474222,50,21,0,27.63690004,18.19900807,0,29.94143575,17.31495896,0,28.35177462,17.74614741,0,31.3876442,17.0438682,0,27.29792881,18.34851072,0,29.68884357,17.79642284,0,27.62314756,18.18900265,0,29.11355599,18.13886819
0,-45.6981967,1.8847944,0.955205174,0,0.5,0.866025404,43.96582031,45,48.77399157,0,102400,85.6,0.6,28.08993841,0,0,0,613.5086756,0,613.5086756,0,643.065228,12286.44073,-591.3671244,0,10741.50641,1,0,51.18173652,50,21,0,51.13856502,50,21,0,50.98010104,50,21,0,50.98010104,50,21,0,27.36866606,18.27795964,0,29.68041271,17.38330811,0,28.04348506,17.84772178,0,30.99927849,17.17295591,0,27.04278769,18.42583241,0,29.37387101,17.8954487,0,27.3810741,18.2543589,0,28.87667274,18.2007579
0,13.7495721,1.8847944,0.957444915,0,0.5,0.866025404,44.03823694,45,48.83510829,0,102400,85.55,0.55,26.69556194,0,0,0,614.3220364,0,614.3220364,0,642.4119748,12298.09491,-562.0118303,0,10753.16059,1,0,51.16688289,50,21,0,51.12373413,50,21,0,50.96535324,50,21,0,50.96535324,50,21,0,27.10939059,18.35401644,0,29.43120445,17.44788364,0,27.7474061,17.94472967,0,30.63133994,17.29722509,0,26.79594804,18.5001212,0,29.07549922,17.98964234,0,27.14694515,18.31699371,0,28.65079049,18.25917387
0,13.74285286,1.8847944,0.959572669,0,0.5,0.866025404,44.08239902,45,48.86975251,0,102400,85.5,0.5,25.36991762,0,0,0,614.9047455,0,614.9047455,0,641.6003074,12304.87402,-534.1035289,0,10759.9397,1,0,51.15203651,50,21,0,51.10891048,50,21,0,50.95061262,50,21,0,50.95061262,50,21,0,26.8583967,18.42738711,0,29.19287774,17.50887886,0,27.46217804,18.03773492,0,30.28190524,17.41695089,0,26.55639497,18.57184123,0,28.79189043,18.07945722,0,26.92018748,18.37708451,0,28.434973,18.31430275
0,13.73613707,1.8847944,0.961594036,0,0.5,0.866025404,44.11313186,45,48.8926734,0,102400,85.45,0.45,24.10966504,0,0,0,615.2437008,0,615.2437008,0,640.6136184,12309.44327,-507.5718955,0,10764.50895,1,0,51.13719737,50,21,0,51.09409405,50,21,0,50.93587918,50,21,0,50.93587918,50,21,0,26.61510658,18.49823602,0,28.96471702,17.56640254,0,27.18706409,18.12696356,0,29.95007604,17.53197021,0,26.32359269,18.64117627,0,28.52200781,18.16498394,0,26.70051691,18.43465414,0,28.22850244,18.36624902
0,13.72942473,1.8847944,0.963514334,0,0.5,0.743144825,44.13548983,45,48.90833634,0,102400,85.4,0.4,22.86365458,0,0,0,615.4721637,0,615.4721637,0,639.5818287,12312.64103,-481.3400965,0,10767.70671,1,0,51.12236546,50,23.93892626,0,51.07928484,50,25.75528258,0,50.92115292,50,25.75528258,0,50.92115292,50,23.93892626,0,26.37901946,18.56670366,0,28.74608639,17.62055126,0,26.92148374,18.21257018,0,29.63514803,17.64208143,0,26.09738076,18.70810033,0,28.26503399,18.24625243,0,26.48771202,18.4896959,0,28.03074293,18.41510242
0,13.72271584,1.8847944,0.965338617,0,0.5,0.743144825,44.15293725,45,48.91989192,0,102400,85.35,0.35,21.72719986,0,0,0,615.6320517,0,615.6320517,0,638.4957063,12315.05314,-457.4147339,0,10770.11882,1,0,51.10754078,50,23.93892626,0,51.06448285,50,25.75528258,0,50.90643382,50,25.75528258,0,50.90643382,50,23.93892626,0,26.14981549,18.63283192,0,28.53636921,17.67143782,0,26.66482087,18.29474853,0,29.33631681,17.7471804,0,25.87762392,18.77257664,0,28.02015414,18.32333346,0,26.28153456,18.54222425,0,27.84109239,18.46096664
0,13.71601039,1.8847944,0.967071687,0,0.5,0.743144825,44.16740106,45,48.92911121,0,102400,85.3,0.3,20.64691193,0,0,0,615.752657,0,615.752657,0,637.4798569,12317.00778,-434.67183,0,10772.07346,1,0,51.09272334,50,23.93892626,0,51.04968808,50,25.75528258,0,50.89172189,50,25.75528258,0,50.89172189,50,23.93892626,0,25.9271983,18.69666373,0,28.33496086,17.71919211,0,26.41659932,18.37362954,0,29.05263235,17.84728552,0,25.66422509,18.83455087,0,27.78654087,18.39634537,0,26.08171111,18.59228317,0,27.65895926,18.50396369
0,13.70930839,1.8847944,0.968718102,0,0.5,0.743144825,44.17999937,45,48.9369086,0,102400,85.25,0.25,19.62004639,0,0,0,615.8503892,0,615.8503892,0,636.4973011,12318.68125,-413.0536082,0,10773.74693,1,0,51.07791311,50,23.93892626,0,51.03490051,50,25.75528258,0,50.87701713,50,25.75528258,0,50.87701713,50,23.93892626,0,25.71075992,18.75831874,0,28.14128421,17.7639527,0,26.17634111,18.44935481,0,28.78309233,17.94249191,0,25.45700251,18.8940292,0,27.56339185,18.46543235,0,25.8879493,18.63993559,0,27.4837789,18.54422682
0,13.70260982,1.8847944,0.970282197,0,0.5,0.743144825,44.19135001,45,48.94376068,0,102400,85.2,0.2,18.64398984,0,0,0,615.9340625,0,615.9340625,0,635.5541089,12320.16737,-392.5050494,0,10775.23305,1,0,51.06311011,50,23.93892626,0,51.02012016,50,25.75528258,0,50.86231952,50,25.75528258,0,50.86231952,50,23.93892626,0,25.50042274,18.81772387,0,27.95479632,17.80585958,0,25.9435732,18.52207962,0,28.52670756,18.03293391,0,25.25569249,18.95107329,0,27.34994701,18.53074893,0,25.69996551,18.68525314,0,27.31503286,18.58188462
0,13.69591469,1.8847944,0.971768087,0,0.5,0.743144825,44.20181517,45,48.95013183,0,102400,85.15,0.15,17.71625394,0,0,0,616.0083685,0,616.0083685,0,634.6523584,12321.54425,-372.9737671,0,10776.60993,1,0,51.04831433,50,23.93892626,0,51.00534701,50,25.75528258,0,50.84762907,50,25.75528258,0,50.84762907,50,23.93892626,0,25.29609319,18.87482139,0,27.77499656,17.84504946,0,25.71783112,18.59196699,0,28.28253979,18.11876247,0,25.0599449,19.00580978,0,27.14549987,18.59245034,0,25.51748092,18.7283074,0,27.15223506,18.61706788
0,13.689223,1.8847944,0.973179683,0,0.5,0.743144825,44.2116305,45,48.95617228,0,102400,85.1,0.1,16.83446964,0,0,0,616.0772125,0,616.0772125,0,633.7934664,12322.84374,-354.4098871,0,10777.90942,1,0,51.03352576,50,23.93892626,0,50.99058106,50,25.75528258,0,50.83294577,50,25.75528258,0,50.83294577,50,23.93892626,0,25.09761275,18.92959894,0,27.60141311,17.8816572,0,25.49865809,18.6591857,0,28.04971253,18.20013733,0,24.86954382,19.05828574,0,26.94940168,18.6506903,0,25.34022528,18.76917732,0,26.99494596,18.64989759
0,13.68253475,1.8847944,0.974520699,0,0.5,0.743144825,44.22090612,45,48.96179889,0,102400,85.05,0.05,15.9963818,0,0,0,616.1421868,0,616.1421868,0,632.9766564,12324.06157,-336.7659327,0,10779.12725,1,0,51.0187444,50,23.93892626,0,50.9758223,50,25.75528258,0,50.81826962,50,25.75528258,0,50.81826962,50,23.93892626,0,24.90478542,18.98207755,0,27.43362136,17.91580787,0,25.28559966,18.72391667,0,27.82741081,18.27722201,0,24.68431817,19.10852974,0,26.76105277,18.70561917,0,25.16794205,18.80793768,0,26.84275437,18.68049752
0,13.67584992,1.8847944,0.975794664,0,0.5,0.743144825,44.11232506,45,48.85168495,0,102400,85,0,15.1998439,0,0,0,616.2030783,0,616.2030783,0,632.1994601,12304.2805,-319.9967136,0,10759.34618,1,0,51.06087834,50,23.93892626,0,51.01795619,50,25.75528258,0,50.86073004,50,25.75528258,0,50.86073004,50,23.93892626,0,24.71739061,19.03229625,0,27.27122255,17.94762665,0,25.07821506,18.78634203,0,27.61487616,18.35018194,0,24.50408875,19.15657589,0,26.57990077,18.75738344,0,25.00038601,18.8446665,0,26.69529369,18.70897727
0,-88.37047469,1.8847944,0.977004931,0,0.5,0.743144825,44.13934318,45,48.87900745,0,102395,84.75,0.07,14.44281298,0,0,0,615.214025,0,615.214025,0,630.4138689,12337.17399,-304.0592206,0,10764.25867,1,0,51.098783,50,23.93892626,0,51.05585674,50,25.75528258,0,50.89898557,50,25.75528258,0,50.89898557,50,23.93892626,0,24.54148453,19.08067341,0,27.12145923,17.97804875,0,24.88254301,18.84694937,0,27.41904195,18.41983326,0,24.33490125,19.20283873,0,26.41321961,18.80659913,0,24.84367423,18.87980603,0,26.56004517,18.73591245
0,13.70860185,0,0.978154684,0,0.5,0.587785252,45.85466463,45,45.85466463,0,102390,84.5,0.14,13.68695205,0,0,0,616.8586995,0,615.4596495,1.39905,631.3015125,1175.44816,-288.1463589,0,0,1,0,51.08397387,50,25.75528258,0,51.0410702,50,23.93892626,0,50.88428128,50,18.06107374,0,50.88428128,50,16.24471742,0,24.38026104,19.12841036,0,26.98804968,18.008445,0,24.70174018,18.9069869,0,27.24301232,18.48767141,0,24.34563478,19.13458672,0,26.49162662,18.71292245,0,24.87218606,18.79967651,0,26.66943478,18.62069613
0,13.70190739,0,0.97924695,0,0.5,0.587785252,45.15432608,45,45.15432608,0,102385,84.25,0.21,13.00502271,0,0,0,58.772408,0,57.373358,1.39905,72.45936005,1175.44816,-273.7899517,0,0,1,0,51.06917197,50,25.75528258,0,51.02629086,50,23.93892626,0,50.86958415,50,18.06107374,0,50.86958415,50,16.24471742,0,24.23777038,19.17289357,0,26.87653644,18.03548234,0,24.54001496,18.96376717,0,27.09188566,18.55048777,0,24.47337316,18.9961822,0,26.72469319,18.53304282,0,25.02053648,18.64950215,0,26.93279744,18.42041287
0,13.69521636,1.8847944,0.980284602,0,0.5,0.587785252,44.97343362,45,49.68340054,0,102380,84,0.28,12.35695406,0,0,0,58.772408,0,57.373358,1.39905,71.77743071,12336.47947,-260.1464012,0,10911.03131,1,0,51.05437727,50,25.75528258,0,51.01151872,50,23.93892626,0,50.85489417,50,18.06107374,0,50.85489417,50,16.24471742,0,24.11738416,19.2109498,0,26.79153966,18.05525775,0,24.40086455,19.01404879,0,26.96995426,18.60445272,0,24.6473509,18.8365897,0,27.01059065,18.32915179,0,25.21502714,18.47914112,0,27.24748142,18.19762233
0,13.68852876,0,0.981270372,0,0.5,0.587785252,45.29464204,45,45.29464204,0,102375,83.75,0.35,11.74107605,0,0,0,616.8239737,0,615.4249237,1.39905,629.1809277,1175.44816,-247.1805485,0,0,1,0,51.03958978,50,25.75528258,0,50.99675378,50,23.93892626,0,50.84021133,50,18.06107374,0,50.84021133,50,16.24471742,0,24.00212326,19.25287129,0,26.70967009,18.08042337,0,24.26718038,19.06804691,0,26.85337233,18.66231723,0,24.83291697,18.67884737,0,27.29934491,18.13026816,0,25.4197094,18.31191312,0,27.56297775,17.98149439
0,13.68184459,0,0.982206854,0,0.5,0.587785252,45.33396549,45,45.33396549,0,102370,83.5,0.42,11.15579991,0,0,0,58.772408,0,57.373358,1.39905,70.51348405,1175.44816,-234.8589454,0,0,1,0,51.0248095,50,25.75528258,0,50.98199603,50,23.93892626,0,50.82553564,50,18.06107374,0,50.82553564,50,16.24471742,0,23.90342992,19.29022283,0,26.64683864,18.10060678,0,24.15061891,19.11727326,0,26.75794772,18.713746,0,25.020599,18.52842009,0,27.57790163,17.94307231,0,25.62492531,18.15321598,0,27.8660742,17.77870502
0,13.67516384,0,0.983096511,0,0.5,0.587785252,45.27055059,45,45.27055059,0,102365,83.25,0.49,10.59961425,0,0,0,58.772408,0,57.373358,1.39905,69.92820791,1175.44816,-223.1497737,0,0,1,0,51.01003642,50,25.75528258,0,50.96724546,50,23.93892626,0,50.81086709,50,18.06107374,0,50.81086709,50,16.24471742,0,23.81973378,19.32334078,0,26.60093195,18.11626403,0,24.04963421,19.16201634,0,26.68135677,18.75924556,0,25.210379,18.38443192,0,27.84762911,17.76611111,0,25.83053159,18.00221837,0,28.15816759,17.58775217
0,13.66848652,0,0.983941685,0,0.5,0.587785252,45.2196272,45,45.2196272,0,102360,83,0.56,10.07108145,0,0,0,58.772408,0,57.373358,1.39905,69.37202225,1175.44816,-212.0227674,0,0,1,0,50.99527054,50,25.75528258,0,50.95250209,50,23.93892626,0,50.79620568,50,18.06107374,0,50.79620568,50,16.24471742,0,23.74696814,19.35436073,0,26.56634784,18.13005444,0,23.96014338,19.20437874,0,26.61776493,18.80153333,0,25.4030674,18.2455871,0,28.11223451,17.59687551,0,26.03795449,17.85722691,0,28.4430029,17.4060849
0,13.66181263,0,0.984744601,0,0.5,0.587785252,45.19127596,45,45.19127596,0,102355,82.75,0.63,9.568834129,0,0,0,58.772408,0,57.373358,1.39905,68.84348945,1175.44816,-201.4491396,0,0,1,0,50.98051185,50,25.75528258,0,50.93776589,50,23.93892626,0,50.78155141,50,18.06107374,0,50.78155141,50,16.24471742,0,23.68269992,19.38440482,0,26.53978836,18.1433629,0,23.87969696,19.24546499,0,26.56369066,18.84205439,0,25.59870742,18.11120654,0,28.37427756,17.43363031,0,26.24803021,17.71706127,0,28.72302477,17.23201056
0,13.65514215,1.8847944,0.985507371,0,0.5,0.587785252,44.99897285,45,49.77885664,0,102350,82.5,0.7,9.091571764,0,0,0,58.772408,0,57.373358,1.39905,68.34124213,12386.68379,-191.4015108,0,10924.36884,1,0,50.94539827,50,25.75528258,0,50.90264993,50,23.93892626,0,50.7468043,50,18.06107374,0,50.7468043,50,16.24471742,0,23.62482682,19.41443037,0,26.51848369,18.15734628,0,23.80617305,19.28622549,0,26.51623456,18.88202859,0,25.79672042,17.98109519,0,28.3810043,17.41741438,0,26.46056353,17.58127746,0,28.99935942,17.06459747
0,50.06748224,0,0.986232003,0,0.5,0.587785252,45.78891713,45,45.78891713,0,102345,82.25,0.77,8.638057533,0,0,0,619.3341897,0,617.9351397,1.39905,628.4257615,1212.31495,-181.8538428,0,0,1,0,50.91147616,50,25.75528258,0,50.86873218,50,23.93892626,0,50.71317208,50,18.06107374,0,50.71317208,50,16.24471742,0,23.56327248,19.45088712,0,26.48864836,18.17985429,0,23.72939945,19.33311608,0,26.46155182,18.92939861,0,25.9962008,17.85531059,0,28.21749495,17.50057808,0,26.67474451,17.4498583,0,29.27258675,16.90322196
0,13.62764443,0,0.986920402,0,0.5,0.406736643,45.60513362,45,45.60513362,0,102340,82,0.84,8.181614516,0,0,0,60.6157475,0,59.2166975,1.39905,69.25380503,1212.31495,-172.2445161,0,0,1,0,50.89675405,50,25.75528258,0,50.85403255,50,18.06107374,0,50.69855391,50,18.06107374,0,50.69855391,50,25.75528258,0,23.50692028,19.48736462,0,26.46301202,18.20292628,0,23.82174659,19.26911966,0,26.64349629,18.83847753,0,26.19630195,17.73391196,0,28.01050877,17.61380779,0,26.69035265,17.44051866,0,29.26862282,16.89526279
0,13.62098766,0,0.987574382,0,0.5,0.406736643,45.12107335,45,45.12107335,0,102335,81.75,0.91,7.773403374,0,0,0,60.6157475,0,59.2166975,1.39905,68.79736202,1212.31495,-163.6505973,0,0,1,0,50.88434269,50,25.75528258,0,50.84162773,50,18.06107374,0,50.68644162,50,18.06107374,0,50.68644162,50,25.75528258,0,23.46019871,19.52047136,0,26.44799832,18.22237841,0,24.02304226,19.13577327,0,26.97234187,18.66255815,0,26.39631836,17.61689862,0,27.82019285,17.72372347,0,26.58639147,17.50527462,0,29.10012336,16.98005737
0,9.003449529,1.8847944,0.988195663,0,0.5,0.406736643,44.89277066,45,49.69936645,0,102330,81.5,0.98,7.385518005,0,0,0,60.6157475,0,59.2166975,1.39905,68.38915087,12370.85906,-155.4845896,0,10908.54411,1,0,50.8527246,50,25.75528258,0,50.81000581,50,18.06107374,0,50.65524938,50,18.06107374,0,50.65524938,50,25.75528258,0,23.42321484,19.54979147,0,26.44383644,18.23772991,0,24.26331307,18.98105948,0,27.34342789,18.46269853,0,26.59568105,17.50421987,0,27.65938229,17.82246208,0,26.45026869,17.59218251,0,28.89110277,17.09219132
0,43.22448979,0,0.98878588,0,0.5,0.406736643,45.09913547,45,45.09913547,0,102325,81.25,1.05,7.016950387,0,0,0,618.542953,0,617.143903,1.39905,625.928471,1249.18174,-147.7252713,0,0,1,0,50.9365335,50,25.75528258,0,50.89381592,50,18.06107374,0,50.73729316,50,18.06107374,0,50.73729316,50,25.75528258,0,23.38437737,19.58299243,0,26.43434887,18.25839416,0,24.50859445,18.82766963,0,27.70525946,18.26783594,0,26.59018903,17.51588933,0,27.50885115,17.92016512,0,26.3103888,17.68417021,0,28.68280161,17.20978902
0,-186.5970719,1.8847944,0.989346586,0,0.5,0.406736643,44.84218318,45,49.64425642,0,102320,81,1.12,6.666742093,0,0,0,62.459087,0,61.060037,1.39905,69.47603739,12398.03461,-140.3524651,0,10898.85287,1,0,50.99877713,50,25.75528258,0,50.95607643,50,18.06107374,0,50.80495386,50,18.06107374,0,50.80495386,50,25.75528258,0,23.35210162,19.61402978,0,26.43152348,18.27691614,0,24.75027177,18.6809135,0,28.04507976,18.08482671,0,26.4674817,17.59935019,0,27.37700062,18.01127356,0,26.18653609,17.76906991,0,28.50259304,17.31745468
0,51.93193803,0,0.989879257,0,0.5,0.406736643,45.4720347,45,45.4720347,0,102315,80.75,1.19,6.333981889,0,0,0,619.9017307,0,618.5026807,1.39905,626.5684728,1212.31495,-133.3469871,0,0,1,0,50.96503013,50,25.75528258,0,50.92235043,50,18.06107374,0,50.77165559,50,18.06107374,0,50.77165559,50,25.75528258,0,23.31899657,19.6477573,0,26.42514477,18.29922875,0,24.98856452,18.54023273,0,28.36543887,17.91237047,0,26.30521381,17.708831,0,27.50481933,17.9569638,0,26.06908486,17.85239444,0,28.33698624,17.42184848
0,13.64854194,0,0.990385294,0,0.5,0.406736643,45.26826082,45,45.26826082,0,102310,80.5,1.26,6.017803448,0,0,0,60.6157475,0,59.2166975,1.39905,66.94972939,1212.31495,-126.6905989,0,0,1,0,50.95028699,50,25.75528258,0,50.90762973,50,18.06107374,0,50.75701426,50,18.06107374,0,50.75701426,50,25.75528258,0,23.29172536,19.67936386,0,26.42477202,18.31939574,0,25.22461062,18.40453612,0,28.6713137,17.74805067,0,26.15087805,17.8159038,0,27.79167094,17.81426903,0,25.9628943,17.93092943,0,28.19164967,17.51907224
0,13.64187912,1.8847944,0.990866029,0,0.5,0.406736643,44.60917826,45,49.37671641,0,102305,80.25,1.33,5.717383166,0,0,0,60.6157475,0,59.2166975,1.39905,66.63355095,12314.81884,-120.3659614,0,10852.50389,1,0,50.93555104,50,25.75528258,0,50.89291619,50,18.06107374,0,50.74238007,50,18.06107374,0,50.74238007,50,25.75528258,0,23.27417831,19.70595114,0,26.43596527,18.33387951,0,25.45885682,18.27322772,0,28.96620085,17.59026248,0,26.01805331,17.91204245,0,28.12751821,17.64528017,0,25.87088203,18.00261731,0,28.06945557,17.60679047
0,13.63521971,0,0.991322728,0,0.5,0.406736643,45.24588165,45,45.24588165,0,102300,80,1.4,5.431938084,0,0,0,615.7409421,0,614.3418921,1.39905,621.4583253,1212.31495,-114.3565912,0,0,1,0,50.92082227,50,25.75528258,0,50.87820983,50,18.06107374,0,50.72775299,50,18.06107374,0,50.72775299,50,25.75528258,0,23.25531539,19.73497451,0,26.44318777,18.35184522,0,25.69118364,18.14610961,0,29.25212503,17.43812226,0,25.8925896,18.00554606,0,28.4595578,17.47889793,0,25.78018216,18.07513038,0,27.9522695,17.69460858
0,13.62856372,1.8847944,0.991756591,0,0.5,0.406736643,44.67543231,45,49.48205735,0,102300,80.3,1.38,5.160723908,0,0,0,60.6157475,0,59.2166975,1.39905,66.04768558,12399.85634,-108.6468191,0,10869.3374,1,0.146813441,50.88426294,50,25.75528258,0.946908,50.71846406,50,18.06107374,0.976593279,50.57035284,50,18.06107374,0.976593279,50.57035284,50,25.75528258,0,23.24319304,19.76179766,0,26.42613883,18.36454444,0,25.922897,18.02324105,0,29.21131351,17.42778928,0,25.96747996,17.98015409,0,28.45973481,17.45858441,0,25.69967819,18.14390356,0,27.79347505,17.7711338
0,223.5909273,0,0.992168762,0,0.5,0.207911691,45.06078419,45,45.06078419,0,102300,80.6,1.36,4.88617094,0,0,0,619.9928171,0,617.7971171,2.1957,625.153541,5076.623769,-102.8667566,0,0,1,0.146813441,50.9256736,50,23.93892626,0.946908,50.57978568,50,16.24471742,0.976593279,50.51970042,50,25.75528258,0.976593279,50.51970042,50,18.06107374,0,23.23118033,19.79023901,0,26.39286213,18.37784942,0,26.15329331,17.9042454,0,29.2356721,17.36198242,0,25.97180192,17.99885844,0,28.25546638,17.53414062,0,25.81362035,18.09572421,0,27.61401343,17.84343549
0,-53.43978873,0,0.992560324,0,0.5,0.207911691,45.01477288,45,45.01477288,0,102300,80.9,1.34,4.642175192,0,0,0,253.8311884,0,251.6354884,2.1957,258.7173594,3046.865759,-97.73000405,0,0,1,0.146813441,50.95013834,50,23.93892626,0.946908,50.51118596,50,16.24471742,0.976593279,50.94107013,50,25.75528258,0.976593279,50.94107013,50,18.06107374,0,23.22589026,19.81559067,0,26.36752242,18.38731833,0,26.38251395,17.78885862,0,29.36980787,17.23670411,0,25.90479106,18.06206901,0,28.00661368,17.63695924,0,26.04979924,17.97554922,0,27.45000227,17.90841667
